match_id,date,map,map_number,team_A,team_B,winner,team_A_rank,team_B_rank,rank_diff,abs_rank_diff,picked_by_is_A,is_decider,map_winrate_A,map_winrate_B,recent_form_A,recent_form_B,winner_is_A,split_row,split_match,elo_diff,map_elo_diff,h2h_rate,h2h_games,momentum_diff,streak_A,streak_B,days_since_last_A,days_since_last_B,overall_winrate_A,overall_winrate_B,winrate_diff,opponent_strength_A,opponent_strength_B,map_games_A,map_games_B,map_experience_diff
87868,2025-05-04,Ancient,5,Lynn Vision,TYLOO,Lynn Vision,13,9,4,4,0,0,1.0,0.0,0.7,0.5,1,train,train,17.18535206614979,40.0,0.625,8,1.0,1,-1,0,0,0.7,0.5,0.19999999999999996,1526.6684326030913,1521.9022817635262,1,1,0
87961,2025-05-05,Mirage,3,OG,Zero Tenacity,OG,30,59,-29,29,1,0,1.0,0.5,0.7777777777777778,0.0,1,train,train,47.61873025133127,39.75721624018024,0.5,0,0.5,1,0,9,30,0.75,0.5,0.25,1482.669218859629,1500.0,2,0,2
87961,2025-05-05,Anubis,4,OG,Zero Tenacity,OG,30,59,-29,29,0,0,0.5,0.5,0.75,0.5,1,val,train,75.26014076948013,0.0,1.0,1,0.0,2,-1,0,0,0.7777777777777778,0.0,0.7777777777777778,1483.059227290884,1561.4394355104057,0,0,0
87960,2025-05-05,Dust2,4,fnatic,Passion UA,fnatic,21,32,-11,11,0,0,0.5,0.5,0.25,0.0,1,train,train,-16.664556443477977,0.0,0.5,0,0.0,-3,-1,20,32,0.25,0.0,0.25,1508.694636188503,1535.213515760858,0,0,0
87960,2025-05-05,Train,3,fnatic,Passion UA,fnatic,21,32,-11,11,1,0,0.0,0.0,0.4,0.0,1,val,train,16.869129979741047,1.150022555690839,1.0,1,0.0,1,-2,0,0,0.4,0.0,0.4,1500.5876286828855,1510.121122200507,1,1,0
87750,2025-05-06,Ancient,3,Nemiga,RUSH B,RUSH B,41,51,-10,10,0,0,0.5,0.5,0.5,0.0,0,test,test,53.319446548674705,-1.150022555690839,0.5,0,0.0,2,-2,18,7,0.5,0.0,0.5,1497.1992365867309,1611.9097582838474,2,0,2
87964,2025-05-06,Mirage,3,Astrum,OG,Astrum,51,30,21,21,1,0,1.0,1.0,1.0,0.7,1,train,train,-43.186698718787966,-37.84587646215641,0.5,0,0.0,2,3,2,1,1.0,0.8,0.19999999999999996,1480.0350231927964,1482.1124987468984,1,3,-2
88143,2025-05-06,Inferno,4,ECLOT,Sangal,ECLOT,51,76,-25,25,1,0,0.0,0.5,0.25,0.6,1,train,train,-30.982941259027257,-38.8504407082462,0.5,0,-0.5,-3,-2,7,16,0.25,0.3333333333333333,-0.08333333333333331,1551.4748152484312,1552.0308438379755,2,0,2
87750,2025-05-06,Mirage,7,Nemiga,RUSH B,RUSH B,41,51,-10,10,0,1,0.4,0.5,0.5,0.25,0,val,test,16.446737670872835,-19.044648096256196,0.0,1,-0.09999999999999998,-1,1,0,0,0.4,0.3333333333333333,0.06666666666666671,1499.5897783242303,1578.7361187875329,5,0,5
87750,2025-05-06,Train,4,Nemiga,RUSH B,Nemiga,41,51,-10,10,1,0,1.0,0.0,0.4,0.3333333333333333,1,train,test,-17.06693238654111,35.89300005650307,0.0,2,1.0,-2,2,0,0,0.4,0.5,-0.09999999999999998,1495.9891057809514,1557.9600902821987,1,1,0
88143,2025-05-06,Nuke,3,ECLOT,Sangal,ECLOT,51,76,-25,25,0,0,0.0,0.5,0.3333333333333333,0.5,1,train,train,3.863152685556315,-17.739213378912382,1.0,1,0.0,1,-3,0,0,0.3333333333333333,0.25,0.08333333333333331,1542.6709142085665,1533.0488475222826,2,1,1
88401,2025-05-06,Mirage,4,ENCE,Sangal,Sangal,29,76,-47,47,1,0,0.5,0.5,0.3,0.5,0,val,train,11.320380593998152,5.279209604651896,0.5,0,0.0,-1,-4,16,0,0.3,0.2,0.09999999999999998,1541.6603916604276,1524.8240702479804,2,0,2
88401,2025-05-06,Nuke,3,ENCE,Sangal,Sangal,29,76,-47,47,0,0,0.0,0.0,0.3,0.3333333333333333,0,train,train,-21.721896178548604,3.254048806465107,0.0,1,0.0,-2,1,0,0,0.3,0.3333333333333333,-0.033333333333333326,1535.827896509815,1512.5561994602842,2,2,0
88171,2025-05-06,Dust2,3,Lynn Vision,NinJa,Lynn Vision,13,51,-38,38,1,0,1.0,0.5,0.7,0.5,1,train,train,77.22763065714025,17.8378624200825,0.5,0,0.5,2,0,2,30,0.7,0.5,0.19999999999999996,1535.516937172772,1500.0,1,0,1
87962,2025-05-06,Dust2,7,ECSTATIC,500,ECSTATIC,31,51,-20,20,0,1,0.6,0.0,0.7,0.125,1,train,train,208.94118258176923,37.04673560106221,0.5,0,0.6,4,-6,2,11,0.8,0.0,0.8,1492.9705698111525,1517.8560641003562,5,1,4
87962,2025-05-06,Nuke,4,ECSTATIC,500,ECSTATIC,31,51,-20,20,1,0,0.75,0.0,0.7,0.1428571428571428,1,train,train,223.72417223133743,87.28576376998467,1.0,1,0.75,5,-7,0,0,0.8,0.0,0.8,1486.7996251187265,1534.1071859940573,8,1,7
87962,2025-05-06,Inferno,3,ECSTATIC,500,500,31,51,-20,20,0,0,0.6666666666666666,0.0,0.8,0.0,0,train,train,237.56194964149927,38.91615110809698,1.0,2,0.6666666666666666,6,-8,0,0,0.8,0.0,0.8,1481.02872960042,1547.1603885024685,3,1,2
87964,2025-05-06,Ancient,4,Astrum,OG,Astrum,51,30,21,21,0,0,1.0,0.0,1.0,0.8,1,train,train,-7.229416886254739,60.79261644266535,1.0,1,1.0,3,-1,0,0,1.0,0.7,0.30000000000000004,1505.3727312898764,1494.4422457814285,1,2,-1
88171,2025-05-06,Inferno,4,Lynn Vision,NinJa,Lynn Vision,13,51,-38,38,0,0,0.25,0.5,0.7,0.0,1,test,train,102.22957829966572,-32.39758834433451,1.0,1,-0.25,3,-1,0,0,0.7,0.0,0.7,1541.4225098277702,1589.728604478403,4,0,4
87966,2025-05-07,Train,4,ECSTATIC,ENCE,ECSTATIC,31,29,2,2,1,0,0.8571428571428571,0.0,0.6,0.3,1,train,val,176.81361600783134,123.35957189039163,0.5,0,1.0,-1,-3,1,1,0.7,0.3,0.39999999999999997,1474.8501288987945,1538.41706847699,6,1,5
87800,2025-05-07,Dust2,3,RED Canids,GameHunters,GameHunters,75,51,24,24,0,0,0.5,0.5,0.2,0.5,0,val,train,-45.435095189634694,0.0,0.5,0,0.0,-3,0,21,30,0.0,0.5,-0.5,1518.0573141319474,1500.0,0,0,0
87800,2025-05-07,Mirage,4,RED Canids,GameHunters,RED Canids,75,51,24,24,1,0,0.0,0.5,0.0,1.0,1,train,train,-73.27406125365292,-21.15419734888974,0.0,1,-0.5,-4,1,0,0,0.0,1.0,-1.0,1517.0228563569628,1440.6454217783562,1,0,1
87800,2025-05-07,Anubis,7,RED Canids,GameHunters,GameHunters,75,51,24,24,0,1,0.0,0.5,0.0,0.5,0,train,train,-34.62358119687701,-18.84997744430916,0.5,2,-0.5,1,-1,0,0,0.2,0.5,-0.3,1512.5371336862945,1450.3080417925503,1,0,1
87755,2025-05-07,Mirage,3,Betera,B8,B8,51,23,28,28,0,0,0.5,0.7272727272727273,0.5,0.6,0,train,val,-50.45299319364767,-58.237493000716995,0.5,0,-0.19999999999999996,0,2,30,3,0.5,0.5,0.0,1500.0,1488.9680995265103,0,11,-11
87755,2025-05-07,Dust2,7,Betera,B8,B8,51,23,28,28,0,1,0.5,0.4285714285714285,1.0,0.5,0,train,val,-77.838491399948,12.988240628035328,0.0,1,0.07142857142857145,-1,3,0,0,0.0,0.6,-0.6,1564.1457422967978,1475.9839864566802,0,7,-7
87755,2025-05-07,Train,4,Betera,B8,Betera,51,23,28,28,1,0,0.5,0.0,0.5,0.5,1,train,val,-102.78688807791923,17.772890050515116,0.0,2,0.5,-2,4,0,0,0.0,0.7,-0.7,1570.3828414662908,1476.5712022170737,0,1,-1
87968,2025-05-07,Dust2,7,ECSTATIC,NAVI Junior,NAVI Junior,31,51,-20,20,0,1,0.6666666666666666,0.5,0.7,0.6666666666666666,0,val,train,102.91004845177781,36.072222352418066,0.5,0,0.16666666666666663,1,1,0,20,0.7,1.0,-0.30000000000000004,1469.87169497782,1538.6595954304378,6,0,6
88426,2025-05-07,Inferno,4,FAVBET,Sangal,FAVBET,51,76,-25,25,1,0,0.5,0.0,0.5,0.4285714285714285,1,train,train,12.060287246999906,22.227136286417135,0.5,0,0.5,0,2,30,1,0.5,0.42857142857142855,0.07142857142857145,1500.0,1501.6504387472662,0,1,-1
87968,2025-05-07,Inferno,3,ECSTATIC,NAVI Junior,ECSTATIC,31,51,-20,20,1,0,0.5,0.5,0.8,1.0,1,val,train,61.69947971617853,-2.164698233127865,0.0,1,0.0,-1,2,0,0,0.7,1.0,-0.30000000000000004,1468.4362897449826,1569.7891337666981,4,0,4
88207,2025-05-07,Ancient,7,ECSTATIC,Fire Flux,ECSTATIC,31,51,-20,20,0,1,0.5,0.5,0.8,0.5,1,train,test,114.10680299740716,0.0,0.5,0,0.0,1,0,0,30,0.8,0.5,0.30000000000000004,1463.8807859656142,1500.0,0,0,0
88426,2025-05-07,Anubis,3,FAVBET,Sangal,FAVBET,51,76,-25,25,0,0,0.5,0.5,1.0,0.375,1,train,train,42.94993967461369,0.0,1.0,1,0.0,1,-1,0,0,1.0,0.375,0.625,1472.4948865391932,1503.3747371805835,0,0,0
87966,2025-05-07,Mirage,3,ECSTATIC,ENCE,ECSTATIC,31,29,2,2,0,0,1.0,0.3333333333333333,0.7,0.3,1,train,val,197.31170554207915,15.024662742997634,1.0,1,0.16666666666666669,2,-4,0,0,0.8,0.3,0.5,1464.02829469908,1545.746511107744,0,3,-3
88207,2025-05-07,Train,4,ECSTATIC,Fire Flux,Fire Flux,31,51,-20,20,1,0,1.0,0.5,0.7,0.0,0,val,test,143.73827637070394,116.4763106676296,1.0,1,0.5,3,-1,0,0,0.8,0.0,0.8,1458.2122261654931,1625.0331140174649,7,0,7
88207,2025-05-07,Mirage,3,ECSTATIC,Fire Flux,ECSTATIC,31,51,-20,20,0,0,0.5,0.5,0.7,0.5,1,val,test,99.20643768773903,19.13564962365308,0.5,2,0.5,-1,1,0,0,0.7,0.5,0.19999999999999996,1462.582952059028,1617.7895800133142,1,0,1
87968,2025-05-07,Ancient,4,ECSTATIC,NAVI Junior,NAVI Junior,31,51,-20,20,0,0,1.0,0.5,0.8,0.5,0,train,train,96.06660314017745,20.0,0.5,2,0.5,1,-1,0,0,0.7,0.6666666666666666,0.033333333333333326,1464.8450280045124,1584.5616901769345,1,0,1
88208,2025-05-08,Mirage,4,SINNERS,Zero Tenacity,Zero Tenacity,74,59,15,15,1,0,0.5,0.0,0.0,0.3333333333333333,0,train,train,26.408058148971804,17.721327888332098,0.5,0,0.5,0,-2,30,3,0.5,0.0,0.5,1500.0,1567.7331119553544,0,1,-1
88498,2025-05-08,Nuke,3,JANO,Sashi,JANO,51,52,-1,1,0,0,0.5,0.0,0.0,0.3333333333333333,1,val,train,60.61846217608195,21.15002255569084,0.5,0,0.5,0,-4,30,27,0.5,0.0,0.5,1500.0,1509.1658557647568,0,1,-1
88498,2025-05-08,Train,4,JANO,Sashi,Sashi,51,52,-1,1,1,0,0.5,0.0,0.0,0.2,0,train,train,87.0912667427283,37.70753464950826,1.0,1,0.5,1,-5,0,0,1.0,0.0,1.0,1426.1451355405948,1509.9799650684702,0,2,-2
88498,2025-05-08,Mirage,7,JANO,Sashi,Sashi,51,52,-1,1,0,1,0.5,0.5,0.5,0.0,0,test,train,47.23375455076393,0.0,0.5,2,0.0,-1,1,0,0,0.5,0.16666666666666666,0.33333333333333337,1436.1095135885857,1507.2012452549486,0,0,0
87887,2025-05-08,Inferno,3,fnatic,ECLOT,fnatic,21,51,-30,30,0,0,1.0,0.3333333333333333,0.5714285714285714,0.4,1,test,train,8.327525225155796,37.7733269775199,0.5,0,0.6666666666666667,2,2,3,2,0.5,0.4,0.09999999999999998,1492.6456640565118,1534.0455831191177,1,3,-2
87887,2025-05-08,Dust2,4,fnatic,ECLOT,fnatic,21,51,-30,30,1,0,1.0,0.5,0.5,0.4,1,test,train,39.56067865058117,20.0,1.0,1,0.5,3,-1,0,0,0.5714285714285714,0.4,0.17142857142857137,1490.3117669681615,1532.3331093883316,1,0,1
88208,2025-05-08,Nuke,3,SINNERS,Zero Tenacity,Zero Tenacity,74,59,15,15,0,0,0.5,0.5,0.5,0.0,0,train,train,-8.019540709066632,0.0,0.0,1,0.0,-1,1,0,0,0.0,0.3333333333333333,-0.3333333333333333,1490.8057412800474,1539.4174748272299,0,0,0
87785,2025-05-08,Inferno,3,Vagrants,Legacy,Vagrants,51,19,32,32,0,0,0.5,0.5,0.0,0.4,1,val,train,23.707752219585245,0.0,0.5,0,0.0,0,-2,30,21,0.5,0.3,0.2,1500.0,1529.0080868635346,0,2,-2
87785,2025-05-08,Anubis,4,Vagrants,Legacy,Legacy,51,19,32,32,1,0,0.5,0.3333333333333333,0.5,0.3,0,train,train,53.52757028758765,21.087389184906442,1.0,1,0.16666666666666669,1,-3,0,0,1.0,0.3,0.7,1461.3823387464136,1521.5667427678611,0,3,-3
88172,2025-05-08,Nuke,3,JiJieHao,Lynn Vision,JiJieHao,51,13,38,38,0,0,0.5,1.0,0.2,0.7,1,train,test,-146.67611238660334,-37.70753464950826,0.5,0,-0.5,-4,4,6,2,0.0,0.7,-0.7,1601.7082280550985,1534.871571591974,0,2,-2
88172,2025-05-08,Dust2,4,JiJieHao,Lynn Vision,JiJieHao,51,13,38,38,1,0,0.5,1.0,0.0,0.7,1,train,test,-101.91594907865033,-36.811933791119145,1.0,1,-0.5,1,-1,0,0,0.2,0.7,-0.49999999999999994,1597.1209815044683,1526.7869726650442,0,2,-2
87803,2025-05-09,Dust2,4,Solid,Fluxo,Fluxo,51,46,5,5,1,0,0.5,0.6666666666666666,0.0,0.7142857142857143,0,test,test,-80.8700904367663,-22.16050235201419,0.5,0,-0.16666666666666663,-3,4,24,23,0.0,0.6666666666666666,-0.6666666666666666,1530.0925440348785,1507.317877278803,0,3,-3
88433,2025-05-09,Train,3,RUBY,Sangal,Sangal,51,76,-25,25,0,0,0.5,0.0,0.75,0.3,0,train,train,67.20984806413276,16.829515702619574,0.5,0,0.5,1,-2,5,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,1571.3220731969534,1506.274980006647,0,1,-1
88433,2025-05-09,Nuke,4,RUBY,Sangal,RUBY,51,76,-25,25,1,0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,train,train,29.09566925580407,44.86521149814962,0.0,1,0.6666666666666667,-1,1,0,0,0.5,0.4,0.09999999999999998,1547.8715247832174,1506.3090368857636,1,3,-2
88179,2025-05-09,Ancient,4,NomadS,Rare Atom,Rare Atom,51,36,15,15,0,0,0.5,0.25,0.0,0.3,0,train,train,99.32301276303406,40.955900531953375,0.5,0,0.25,0,-1,30,8,0.5,0.2,0.3,1500.0,1504.9941922883156,0,4,-4
88179,2025-05-09,Mirage,3,NomadS,Rare Atom,Rare Atom,51,36,15,15,1,0,0.5,0.5,0.5,0.2,0,train,train,58.416343910578234,1.150022555690839,0.0,1,0.0,-1,1,0,0,0.0,0.3,-0.3,1421.1303216631939,1501.3719629326322,0,2,-2
87804,2025-05-09,Nuke,4,Bounty Hunters,Sharks,Bounty Hunters,51,63,-12,12,0,0,0.5,0.5,0.0,0.4,1,train,train,-10.678276949599649,1.021432560261701,0.5,0,0.0,-2,-3,33,11,0.0,0.4,-0.4,1523.2652492355123,1514.943311857025,0,4,-4
87804,2025-05-09,Ancient,3,Bounty Hunters,Sharks,Sharks,51,63,-12,12,1,0,0.5,0.5,0.0,0.4,0,train,train,22.3049191429875,1.150022555690839,1.0,1,0.0,1,-4,0,0,0.3333333333333333,0.3,0.033333333333333326,1503.3955596344356,1516.5924716616541,0,2,-2
88178,2025-05-09,Mirage,7,FlyQuest,TYLOO,TYLOO,51,9,42,42,0,1,0.5,1.0,0.3,0.5,0,val,train,-98.24279224488441,-23.428963477693287,0.5,0,-0.5,-6,-2,8,5,0.3,0.5,-0.2,1508.264339678932,1525.2122684943167,2,1,1
88178,2025-05-09,Ancient,4,FlyQuest,TYLOO,FlyQuest,51,9,42,42,1,0,0.0,0.0,0.3,0.5,1,train,train,-121.42798698650518,17.70753464950826,0.0,1,0.0,-7,1,0,0,0.3,0.5,-0.2,1504.8540734118844,1514.3900449818223,1,2,-1
88178,2025-05-09,Inferno,3,FlyQuest,TYLOO,TYLOO,51,9,42,42,0,0,0.3333333333333333,1.0,0.3,0.5,0,val,train,-78.67822287209924,-90.25191321625698,0.5,2,-0.6666666666666667,1,-1,0,0,0.3,0.5,-0.2,1511.3984407054743,1503.968907750197,3,4,-1
88214,2025-05-09,Dust2,3,ECSTATIC,Monte,Monte,31,44,-13,13,0,0,0.5714285714285714,0.0,0.7,0.0,0,train,train,152.05320778847386,34.003167413803794,1.0,2,0.5714285714285714,-1,-4,2,25,0.6,0.0,0.6,1478.6906227426593,1569.62522418591,7,1,6
88214,2025-05-09,Train,4,ECSTATIC,Monte,ECSTATIC,31,44,-13,13,1,0,0.875,0.0,0.7,0.0,1,test,train,106.87913049078202,107.84964449387371,0.6666666666666666,3,0.875,-2,1,0,0,0.5,0.2,0.3,1485.8252235485566,1571.5393783426475,8,1,7
88214,2025-05-09,Nuke,7,ECSTATIC,Monte,ECSTATIC,31,44,-13,13,0,1,0.7777777777777778,0.5,0.7,0.0,1,train,train,129.33439489416173,82.36429900273674,0.75,4,0.2777777777777778,1,-1,0,0,0.6,0.16666666666666666,0.43333333333333335,1489.2867295758485,1574.6867531474209,9,0,9
87803,2025-05-09,Nuke,3,Solid,Fluxo,Fluxo,51,46,5,5,0,0,0.0,0.5,0.0,0.6666666666666666,0,train,test,-105.55334193811836,-20.0,0.0,1,-0.5,-4,5,0,0,0.0,0.7142857142857143,-0.7142857142857143,1534.9355536646167,1498.259786326933,1,0,1
88343,2025-05-10,Dust2,4,Virtus.pro,Ninjas in Pyjamas,Virtus.pro,18,24,-6,6,1,0,0.5,0.0,0.2,0.875,1,train,train,-115.96361261459492,10.563415774256555,0.5,0,0.5,-4,3,18,12,0.3,0.8333333333333334,-0.5333333333333334,1486.2576040859317,1482.1183980127307,6,1,5
86748,2025-05-10,Train,7,BetBoom,ECSTATIC,ECSTATIC,20,31,-11,11,0,1,0.75,0.8888888888888888,0.3,0.6,0,train,val,-37.78312436917554,-69.47300859960956,0.5,0,-0.13888888888888884,-1,2,6,1,0.4,0.6,-0.19999999999999996,1570.4432586551484,1491.5930510933572,4,9,-5
88180,2025-05-10,Dust2,3,FlyQuest,Rare Atom,FlyQuest,51,36,15,15,1,0,1.0,0.0,0.2,0.3,1,train,test,-11.06954101014776,93.090054321254,0.5,0,1.0,-1,2,1,1,0.2,0.3,-0.09999999999999998,1520.625209021122,1500.6899133844356,1,4,-3
88340,2025-05-10,Inferno,7,Astralis,ODDIK,Astralis,11,51,-40,40,0,1,0.5,0.0,0.4,0.4,1,val,train,-20.15473380273488,25.227502463430937,0.5,0,0.5,-1,1,23,23,0.5,0.3333333333333333,0.16666666666666669,1506.5568741665827,1495.2868739852559,4,1,3
88339,2025-05-10,Dust2,7,Aurora,BIG,BIG,6,45,-39,39,0,1,0.5,0.25,0.6,0.6,0,val,train,67.8978302388814,31.27004575573733,0.5,0,0.25,-2,2,29,7,0.6,0.6,0.0,1533.5192679597071,1518.5992003105337,2,4,-2
88174,2025-05-10,Dust2,4,Lynn Vision,The Huns,Lynn Vision,13,51,-38,38,1,0,0.6666666666666666,1.0,0.6,0.4,1,train,train,79.39182068195237,-2.128752999197559,0.5,0,-0.33333333333333337,-2,1,2,9,0.6,0.4,0.19999999999999996,1522.4951019236394,1462.8384590174949,3,1,2
88174,2025-05-10,Nuke,3,Lynn Vision,The Huns,Lynn Vision,13,51,-38,38,0,0,0.6666666666666666,0.5,0.6,0.3333333333333333,1,train,train,104.20423260816438,15.545397069590763,1.0,1,0.16666666666666663,1,-1,0,0,0.6,0.3333333333333333,0.26666666666666666,1514.6625957245005,1480.801205624297,3,0,3
87777,2025-05-10,Ancient,7,Metizport,Alliance,Alliance,78,51,27,27,0,1,0.5714285714285714,0.5,0.5,0.0,0,train,train,-27.303593629255147,14.005615164349138,0.5,0,0.0714285714285714,-4,0,6,30,0.5,0.5,0.0,1502.73574980368,1500.0,7,0,7
87777,2025-05-10,Nuke,4,Metizport,Alliance,Metizport,78,51,27,27,1,0,0.4285714285714285,0.5,0.5,0.5,1,train,train,-56.7940038119134,-15.977142727219189,0.0,1,-0.07142857142857145,-5,1,0,0,0.4,1.0,-0.6,1505.9251290750396,1457.9512012794157,7,0,7
88339,2025-05-10,Inferno,4,Aurora,BIG,BIG,6,45,-39,39,1,0,0.25,0.4,0.5,0.7,0,train,train,29.722622385727846,-14.741135375445765,0.0,1,-0.15000000000000002,-3,3,0,0,0.5,0.7,-0.19999999999999996,1534.994602754389,1524.4306715074886,4,5,-1
87777,2025-05-10,Inferno,3,Metizport,Alliance,Alliance,78,51,27,27,0,0,0.75,0.5,0.4,0.5,0,test,train,-19.609182285652196,37.7695416587776,0.5,2,0.25,1,-1,0,0,0.4,0.5,-0.09999999999999998,1508.8123898861743,1467.2474066609811,4,0,4
88180,2025-05-10,Ancient,4,FlyQuest,Rare Atom,Rare Atom,51,36,15,15,0,0,0.5,0.4,0.3,0.3,0,train,test,21.949656553924115,17.59070338312972,1.0,1,0.09999999999999998,1,-1,0,0,0.2,0.3,-0.09999999999999998,1516.1381693038873,1496.826941934185,2,5,-3
88180,2025-05-10,Inferno,7,FlyQuest,Rare Atom,FlyQuest,51,36,15,15,0,1,0.25,0.6666666666666666,0.3,0.4,1,test,test,-12.069296204008651,-50.399249106139905,0.5,2,-0.41666666666666663,-1,1,0,0,0.2,0.4,-0.2,1511.519658006834,1488.2552545408032,4,3,1
88339,2025-05-10,Mirage,3,Aurora,BIG,Aurora,6,45,-39,39,0,0,0.625,0.8,0.5,0.7,1,test,train,-5.008273476380509,-29.101438050442766,0.0,2,-0.17500000000000004,-4,4,0,0,0.4,0.8,-0.4,1539.4763168109837,1527.245209066407,8,5,3
87790,2025-05-10,Mirage,3,Legacy,BLUEJAYS,Legacy,19,51,-32,32,1,0,0.3333333333333333,0.5,0.4,0.25,1,train,val,-7.106460748746031,-18.980819746675024,0.5,0,-0.16666666666666669,1,-1,2,13,0.4,0.3333333333333333,0.06666666666666671,1511.010992623041,1521.3981007712161,3,0,3
88216,2025-05-10,Train,3,SINNERS,FAVBET,FAVBET,74,51,23,23,1,0,0.5,0.5,0.0,1.0,0,train,train,-62.321474120402854,0.0,0.5,0,0.0,-2,2,2,3,0.0,1.0,-1.0,1498.6211173181614,1465.478838338519,0,0,0
88341,2025-05-10,Anubis,4,The MongolZ,FURIA,FURIA,3,10,-7,7,0,0,0.0,0.0,0.5,0.3,0,train,test,37.250416698354,-17.638698899457268,1.0,2,0.0,-2,-6,14,31,0.4,0.3333333333333333,0.06666666666666671,1560.1665589100653,1510.7867573307467,2,1,1
88341,2025-05-10,Mirage,3,The MongolZ,FURIA,The MongolZ,3,10,-7,7,1,0,0.5,0.5,0.4,0.3,1,test,test,1.8326125333705932,2.1904861383657135,0.6666666666666667,3,0.0,-3,1,0,0,0.4,0.4,0.0,1557.0404926864578,1506.6825273673662,4,2,2
86748,2025-05-10,Nuke,3,BetBoom,ECSTATIC,BetBoom,20,31,-11,11,0,0,0.8,0.8,0.4,0.6,1,test,val,-66.3168236991753,-49.58831831438738,0.0,1,0.0,-2,3,0,0,0.3,0.7,-0.39999999999999997,1579.068997683223,1492.5389580310557,5,10,-5
88346,2025-05-10,Mirage,3,paiN,HOTU,paiN,17,51,-34,34,0,0,0.5,0.5,0.1,0.5,1,train,val,-92.13044818478124,0.0,0.5,0,0.0,-2,0,9,30,0.2,0.5,-0.3,1548.7020644154522,1500.0,0,0,0
88346,2025-05-10,Nuke,4,paiN,HOTU,paiN,17,51,-34,34,1,0,0.3333333333333333,0.5,0.2,0.0,1,train,val,-51.83837210350862,-14.99398970183779,1.0,1,-0.16666666666666669,1,-1,0,0,0.2,0.0,0.2,1548.173339429513,1428.015589855855,3,0,3
87790,2025-05-10,Ancient,4,Legacy,BLUEJAYS,Legacy,19,51,-32,32,0,0,0.0,0.0,0.4,0.3333333333333333,1,train,val,25.547977211929265,1.150022555690839,1.0,1,0.0,2,-2,0,0,0.4,0.25,0.15000000000000002,1509.6538271825643,1515.0873939609487,1,1,0
88340,2025-05-10,Ancient,4,Astralis,ODDIK,ODDIK,11,51,-40,40,1,0,0.5,0.5,0.5,0.3333333333333333,0,train,train,13.699506310684228,-4.877376781738576,1.0,1,0.0,1,-1,0,0,0.5,0.25,0.25,1506.672012024568,1491.8972449613748,6,0,6
88340,2025-05-10,Dust2,3,Astralis,ODDIK,Astralis,11,51,-40,40,0,0,0.0,0.5,0.4,0.5,1,train,train,-19.561611342309334,-54.3245046381835,0.5,2,-0.5,-1,1,0,0,0.5,0.4,0.09999999999999998,1502.5601046018141,1486.5373557817468,3,0,3
88216,2025-05-10,Inferno,4,SINNERS,FAVBET,FAVBET,74,51,23,23,0,0,0.5,1.0,0.0,1.0,0,val,train,-88.64223497308103,-18.72224589665052,0.0,1,-0.5,-3,3,0,0,0.0,1.0,-1.0,1513.293179225939,1461.6509149151505,0,1,-1
88343,2025-05-10,Ancient,7,Virtus.pro,Ninjas in Pyjamas,Ninjas in Pyjamas,18,24,-6,6,0,1,0.0,1.0,0.3,0.8571428571428571,0,train,train,-73.66267479532348,-77.77289005051512,1.0,1,-1.0,1,-1,0,0,0.4,0.7142857142857143,-0.3142857142857143,1489.4498224219003,1479.1245903338547,3,1,2
86748,2025-05-10,Dust2,4,BetBoom,ECSTATIC,ECSTATIC,20,31,-11,11,1,0,0.75,0.5,0.4,0.6,0,train,val,-28.281931514947928,47.98902868342793,0.5,2,0.25,1,-1,0,0,0.4,0.6,-0.19999999999999996,1579.596027172178,1496.7054226674109,4,8,-4
87762,2025-05-10,Inferno,4,SINNERS,PARIVISION,PARIVISION,74,35,39,39,1,0,0.0,0.5,0.0,0.2,0,train,train,-9.797165912577611,-18.92330286305014,0.5,0,-0.5,-4,-2,0,25,0.0,0.2,-0.2,1523.630260068816,1488.351596465729,1,0,1
87762,2025-05-10,Ancient,3,SINNERS,PARIVISION,PARIVISION,74,35,39,39,0,0,0.5,0.0,0.0,0.3333333333333333,0,test,train,-40.895052679458104,38.84997744430916,0.0,1,0.5,-5,1,0,0,0.0,0.3333333333333333,-0.3333333333333333,1512.3716036167486,1478.0333179096112,0,2,-2
88341,2025-05-10,Inferno,7,The MongolZ,FURIA,The MongolZ,3,10,-7,7,0,1,0.5,0.0,0.4,0.3333333333333333,1,val,test,33.663824246702916,20.192936579319394,0.75,4,0.5,1,-1,0,0,0.4,0.3,0.10000000000000003,1543.6519578984548,1506.8485337227266,2,1,1
88343,2025-05-10,Train,3,Virtus.pro,Ninjas in Pyjamas,Ninjas in Pyjamas,18,24,-6,6,0,0,1.0,1.0,0.3,0.8333333333333334,0,val,train,-98.97795604695716,1.150022555690839,0.5,2,0.0,-1,1,0,0,0.3,0.75,-0.45,1498.98616152296,1475.2970294964703,1,1,0
88348,2025-05-11,Inferno,7,Virtus.pro,M80,Virtus.pro,18,37,-19,19,0,1,0.0,0.5,0.3,0.0,1,train,train,-63.05722541171235,-20.0,0.5,0,-0.5,-2,0,1,30,0.2,0.5,-0.3,1511.0176508411448,1500.0,1,0,1
